NOM;CODI;DATA_INI;DATA_FI;RESIDENCIA;IEPG_CONFIRMAT;R0_CONFIRMAT_M;IA14;TAXA_CASOS_CONFIRMAT;CASOS_CONFIRMAT;TAXA_PCRTAR;PCR;TAR;PERC_PCRTAR_POSITIVES;INGRESSOS_TOTAL;INGRESSOS_CRITIC;EXITUS;CASOS_PCR;CASOS_TAR;POSITIVITAT_PCR_NUM;POSITIVITAT_TAR_NUM;POSITIVITAT_PCR_DEN;POSITIVITAT_TAR_DEN;VACUNATS_DOSI_1;VACUNATS_DOSI_2
CATALUNYA;GLOBAL;2021-08-16;2021-08-22;No;223.295;0.867637;257.3595;111.7713;8653;1910.5371;88434;59474;7.4334;703;138;114;3251;5402;3578;5456;69362;52171;107841;145632
CATALUNYA;GLOBAL;2021-08-15;2021-08-21;No;227.396;0.864439;263.0560;114.8585;8892;1918.4682;88807;59715;7.5885;743;148;119;3292;5600;3631;5633;69659;52421;108900;143741
CATALUNYA;GLOBAL;2021-08-15;2021-08-21;--;;;0.0000;0.0000;490;0.0000;9673;51;2.3629;69;17;4;255;235;219;8;9562;45;1475;883
CATALUNYA;GLOBAL;2021-08-15;2021-08-21;Si;;;568.9358;272.4680;193;20484.5130;12577;1933;2.2725;59;0;38;130;63;144;64;7874;1279;108;149
CATALUNYA;GLOBAL;2021-08-14;2021-08-20;Si;;;553.4065;244.2329;173;20724.5108;12727;1953;2.0147;61;0;44;109;64;122;65;7943;1339;109;150
CATALUNYA;GLOBAL;2021-08-14;2021-08-20;No;230.619;0.855847;269.4628;117.6098;9105;1929.3056;89242;60119;7.6620;787;161;125;3333;5772;3617;5791;69943;52844;122006;138401
CATALUNYA;GLOBAL;2021-08-14;2021-08-20;--;;;0.0000;0.0000;505;0.0000;9782;51;2.4599;67;14;5;267;238;229;10;9671;45;1510;877
CATALUNYA;GLOBAL;2021-08-13;2021-08-19;--;;;0.0000;0.0000;520;0.0000;9834;52;2.5523;64;11;5;269;251;238;11;9708;48;1775;876
CATALUNYA;GLOBAL;2021-08-13;2021-08-19;Si;;;642.3468;249.8800;177;21268.0351;13120;1945;2.0490;66;0;53;112;65;128;66;8143;1325;131;167
CATALUNYA;GLOBAL;2021-08-13;2021-08-19;No;236.838;0.840836;281.6695;120.8391;9355;1951.4971;90648;60431;7.8470;831;146;126;3439;5916;3814;5920;70914;53133;132897;139719
CATALUNYA;GLOBAL;2021-08-12;2021-08-18;No;244.533;0.831072;294.2378;124.4042;9631;1974.4508;92024;60832;7.9989;868;166;127;3519;6112;3941;6112;72176;53503;144306;149528
CATALUNYA;GLOBAL;2021-08-12;2021-08-18;--;;;0.0000;0.0000;511;0.0000;9816;57;2.5197;67;16;4;264;247;232;14;9711;52;2111;978
CATALUNYA;GLOBAL;2021-08-12;2021-08-18;Si;;;667.7584;248.4682;176;21085.9191;13058;1878;2.0077;76;0;61;113;63;125;63;8078;1286;144;191
CATALUNYA;GLOBAL;2021-08-11;2021-08-17;--;;;0.0000;0.0000;533;0.0000;10108;57;2.6080;75;13;2;281;252;250;12;9994;52;2274;850
CATALUNYA;GLOBAL;2021-08-11;2021-08-17;Si;;;739.7577;241.4094;171;21323.0934;13115;1989;1.9013;75;0;61;107;64;120;63;8286;1339;149;202
CATALUNYA;GLOBAL;2021-08-11;2021-08-17;No;255.184;0.824731;309.4153;130.6690;10116;1999.8845;93737;61088;8.2996;877;171;133;3701;6415;4160;6417;73693;53747;164338;145133
CATALUNYA;GLOBAL;2021-08-10;2021-08-16;No;267.987;0.818509;327.4088;137.7475;10664;2037.3569;95662;62064;8.5451;934;178;130;3950;6714;4388;6708;75237;54615;191810;133776
CATALUNYA;GLOBAL;2021-08-10;2021-08-16;--;;;0.0000;0.0000;538;0.0000;10136;60;2.7529;82;20;1;292;246;266;11;10007;55;2273;844
CATALUNYA;GLOBAL;2021-08-10;2021-08-16;Si;;;784.9337;273.8797;194;22050.1454;13600;2019;2.1283;75;0;61;137;57;153;58;8548;1366;160;204
CATALUNYA;GLOBAL;2021-08-09;2021-08-15;Si;;;800.4630;293.6442;208;22823.7851;14187;1980;2.1779;81;0;66;140;68;157;67;8943;1342;154;190
CATALUNYA;GLOBAL;2021-08-09;2021-08-15;No;284.028;0.812105;349.7424;145.5882;11271;2071.8454;97169;63227;8.9265;979;231;139;4121;7150;4643;7150;76320;55792;189396;128768
CATALUNYA;GLOBAL;2021-08-09;2021-08-15;--;;;0.0000;0.0000;572;0.0000;10041;60;2.9332;94;22;2;301;271;277;15;9901;54;2130;819
CATALUNYA;GLOBAL;2021-08-08;2021-08-14;--;;;0.0000;0.0000;592;0.0000;10098;58;2.9491;114;33;2;304;288;279;16;9951;52;2096;819
CATALUNYA;GLOBAL;2021-08-08;2021-08-14;Si;;;814.5805;296.4677;210;23152.7232;14415;1985;2.1497;82;0;67;142;68;156;68;9065;1355;156;188
CATALUNYA;GLOBAL;2021-08-08;2021-08-14;No;288.269;0.809464;356.1234;148.1974;11473;2082.4633;97819;63399;9.0273;995;225;136;4206;7267;4739;7249;76861;55936;194770;132088
CATALUNYA;GLOBAL;2021-08-07;2021-08-13;No;296.484;0.809311;366.3408;151.8530;11756;2107.9745;99000;64193;9.1307;1011;218;145;4284;7472;4855;7436;77892;56720;192846;126122
CATALUNYA;GLOBAL;2021-08-07;2021-08-13;--;;;0.0000;0.0000;610;0.0000;10506;57;3.0056;129;37;1;322;288;298;15;10363;51;2012;827
CATALUNYA;GLOBAL;2021-08-07;2021-08-13;Si;;;839.9920;309.1735;219;23197.8993;14500;1932;2.1774;76;0;65;149;70;159;69;9161;1310;161;186
CATALUNYA;GLOBAL;2021-08-06;2021-08-12;--;;;0.0000;0.0000;651;0.0000;10721;62;3.3549;153;123;1;367;284;340;17;10586;55;1786;764
CATALUNYA;GLOBAL;2021-08-06;2021-08-12;Si;;;927.5206;392.4668;278;24866.5894;15497;2117;2.6638;75;0;66;206;72;227;71;9763;1424;158;153
CATALUNYA;GLOBAL;2021-08-06;2021-08-12;No;314.456;0.80578;390.2503;160.8303;12451;2169.8730;101716;66269;9.3826;1041;216;148;4575;7876;5122;7889;80107;58564;192906;121151
CATALUNYA;GLOBAL;2021-08-05;2021-08-11;No;330.491;0.799102;413.5785;169.8335;13148;2200.0473;102320;68001;9.7711;1083;229;148;4823;8325;5386;8372;80612;60191;206980;107325
CATALUNYA;GLOBAL;2021-08-05;2021-08-11;--;;;0.0000;0.0000;692;0.0000;10722;63;3.5832;182;122;1;393;299;365;16;10576;57;1528;654
CATALUNYA;GLOBAL;2021-08-05;2021-08-11;Si;;;999.5200;419.2901;297;25477.8778;15865;2182;2.6721;66;0;59;225;72;239;70;10099;1465;164;109
CATALUNYA;GLOBAL;2021-08-04;2021-08-10;Si;;;1109.6366;498.3482;353;26655.2785;16733;2148;3.0553;72;0;55;275;78;298;76;10783;1458;178;110
CATALUNYA;GLOBAL;2021-08-04;2021-08-10;No;348.874;0.789914;441.6602;178.7463;13838;2264.3226;105562;69735;9.9865;1165;249;154;5058;8780;5654;8820;83095;61840;222100;98802
CATALUNYA;GLOBAL;2021-08-04;2021-08-10;--;;;0.0000;0.0000;741;0.0000;10705;61;3.7476;205;127;2;415;326;380;18;10564;56;1316;597
CATALUNYA;GLOBAL;2021-08-03;2021-08-09;--;;;0.0000;0.0000;802;0.0000;11125;77;3.9414;240;126;3;456;346;413;23;10992;70;1251;573
CATALUNYA;GLOBAL;2021-08-03;2021-08-09;Si;;;1171.7536;511.0540;362;27492.4471;17195;2279;3.1059;76;1;54;282;80;314;78;11069;1552;206;103
CATALUNYA;GLOBAL;2021-08-03;2021-08-09;No;370.336;0.780187;474.6762;189.6612;14683;2324.9037;108252;71735;10.3590;1216;270;150;5334;9349;6061;9390;85389;63767;223578;95203
CATALUNYA;GLOBAL;2021-08-02;2021-08-08;No;399.721;0.771277;518.2584;204.1542;15805;2396.5934;110804;74733;10.6642;1223;246;146;5734;10071;6412;10016;87486;66562;215411;103809
CATALUNYA;GLOBAL;2021-08-02;2021-08-08;--;;;0.0000;0.0000;820;0.0000;11101;72;4.0004;246;125;2;470;350;423;19;10982;67;1272;604
CATALUNYA;GLOBAL;2021-08-02;2021-08-08;Si;;;1255.0470;506.8187;359;27507.9763;17076;2409;3.1165;79;1;53;284;75;313;77;10881;1633;215;105
CATALUNYA;GLOBAL;2021-08-01;2021-08-07;--;;;0.0000;0.0000;814;0.0000;10959;75;4.1220;246;114;2;476;338;430;20;10847;70;1271;604
CATALUNYA;GLOBAL;2021-08-01;2021-08-07;Si;;;1267.7527;518.1127;367;28016.2069;17095;2750;3.1279;79;1;56;286;81;318;82;10907;1881;218;105
CATALUNYA;GLOBAL;2021-08-01;2021-08-07;No;407.363;0.761685;534.8181;207.9259;16097;2427.5814;112090;75846;10.7167;1245;260;148;5848;10249;6541;10198;88603;67592;213209;108008
CATALUNYA;GLOBAL;2021-07-31;2021-08-06;No;415.86;0.748155;555.8471;214.4878;16605;2470.0140;113194;78027;10.8228;1290;282;149;6041;10564;6707;10516;89650;69487;206547;122467
CATALUNYA;GLOBAL;2021-07-31;2021-08-06;--;;;0.0000;0.0000;775;0.0000;9609;78;4.2720;238;113;2;435;340;389;20;9502;72;1268;598
CATALUNYA;GLOBAL;2021-07-31;2021-08-06;Si;;;1291.7525;530.8185;376;28535.7314;17462;2751;3.2350;86;1;54;292;84;333;88;11153;1861;211;107
CATALUNYA;GLOBAL;2021-07-30;2021-08-05;Si;;;1356.6931;535.0537;379;27714.0921;16629;3002;3.3110;88;3;54;291;88;328;93;10711;2004;226;112
CATALUNYA;GLOBAL;2021-07-30;2021-08-05;No;439.181;0.740097;593.4099;229.4199;17761;2585.6604;116830;83344;11.1044;1413;302;157;6363;11398;7207;11351;92793;74330;208702;129266
CATALUNYA;GLOBAL;2021-07-30;2021-08-05;--;;;0.0000;0.0000;752;0.0000;7686;82;4.5134;241;30;2;373;379;325;21;7589;77;1341;697
CATALUNYA;GLOBAL;2021-07-29;2021-08-04;--;;;0.0000;0.0000;730;0.0000;6218;92;4.8094;232;33;2;320;410;274;25;6133;84;1310;786
CATALUNYA;GLOBAL;2021-07-29;2021-08-04;Si;;;1535.9855;580.2298;411;27687.2688;16465;3147;3.7382;92;3;58;314;97;365;108;10581;2072;221;140
CATALUNYA;GLOBAL;2021-07-29;2021-08-04;No;468.437;0.738684;634.1503;243.7450;18870;2685.7806;120874;87051;11.3285;1458;320;162;6741;12129;7624;12091;96244;77786;198709;142570
CATALUNYA;GLOBAL;2021-07-28;2021-08-03;No;506.961;0.74151;683.6873;262.9139;20354;2782.9040;124890;90554;11.7545;1542;308;162;7242;13112;8173;13079;99803;80996;185464;163146
CATALUNYA;GLOBAL;2021-07-28;2021-08-03;--;;;0.0000;0.0000;699;0.0000;4583;107;5.1260;215;33;1;257;442;208;28;4508;96;1487;897
CATALUNYA;GLOBAL;2021-07-28;2021-08-03;Si;;;1599.5143;611.2883;433;27368.2130;15995;3391;3.9289;93;5;67;308;125;348;136;10121;2198;226;134
CATALUNYA;GLOBAL;2021-07-27;2021-08-02;--;;;0.0000;0.0000;636;0.0000;2671;98;5.4195;209;31;1;166;470;119;27;2608;86;1510;1098
CATALUNYA;GLOBAL;2021-07-27;2021-08-02;Si;;;1651.7491;660.6996;468;26433.6335;15357;3367;4.2599;94;4;69;302;166;338;176;9885;2181;190;131
CATALUNYA;GLOBAL;2021-07-27;2021-08-02;No;548.501;0.746568;734.6967;285.0150;22065;2893.1124;130537;93439;12.2898;1602;307;164;7726;14339;8738;14387;104446;83718;176971;175021
CATALUNYA;GLOBAL;2021-07-26;2021-08-01;No;601.774;0.753308;798.8429;314.1042;24317;2973.1336;133464;96707;13.1265;1696;303;157;8365;15952;9400;16092;107263;86939;176110;175738
CATALUNYA;GLOBAL;2021-07-26;2021-08-01;--;;;0.0000;0.0000;669;0.0000;1354;110;8.3871;214;30;1;135;534;85;32;1299;96;1510;1257
CATALUNYA;GLOBAL;2021-07-26;2021-08-01;Si;;;1726.5719;748.2282;530;25901.4032;14880;3467;4.6409;102;4;74;348;182;374;183;9711;2291;194;130
CATALUNYA;GLOBAL;2021-07-25;2021-07-31;--;;;0.0000;0.0000;685;0.0000;1030;117;9.7493;205;34;1;123;562;71;34;974;103;1514;1263
CATALUNYA;GLOBAL;2021-07-25;2021-07-31;Si;;;1739.2777;749.6400;531;25791.2866;14975;3294;4.6933;102;5;75;352;179;380;180;9764;2168;190;135
CATALUNYA;GLOBAL;2021-07-25;2021-07-31;No;627.782;0.759366;826.7179;326.8921;25307;2996.2681;134110;97852;13.5079;1775;316;167;8571;16736;9575;16868;107688;88071;173891;182979
CATALUNYA;GLOBAL;2021-07-24;2021-07-30;--;;;0.0000;0.0000;696;0.0000;760;118;11.8081;204;34;1;113;583;61;35;708;105;1500;1271
CATALUNYA;GLOBAL;2021-07-24;2021-07-30;Si;;;1757.6305;760.9340;539;25873.1682;14979;3348;4.6812;105;6;80;354;185;373;185;9716;2204;191;137
CATALUNYA;GLOBAL;2021-07-24;2021-07-30;No;658.493;0.766491;859.1010;341.3592;26427;3022.7997;136026;97990;13.9494;1819;303;174;8919;17508;9980;17588;109281;88348;177197;181926
CATALUNYA;GLOBAL;2021-07-23;2021-07-29;No;707.082;0.781065;905.2795;363.9899;28179;3110.0674;141536;99236;14.4066;1831;301;162;9571;18608;10683;18670;113852;89895;173253;198596
CATALUNYA;GLOBAL;2021-07-23;2021-07-29;--;;;0.0000;0.0000;702;0.0000;565;117;14.1694;204;32;1;98;604;50;37;512;102;1471;1387
CATALUNYA;GLOBAL;2021-07-23;2021-07-29;Si;;;1727.9837;821.6393;582;25057.1759;14730;3019;5.2159;109;4;76;395;187;418;186;9557;2023;227;175
CATALUNYA;GLOBAL;2021-07-22;2021-07-28;--;;;0.0000;0.0000;729;0.0000;358;111;17.1569;205;29;1;88;641;36;34;312;96;1670;1464
CATALUNYA;GLOBAL;2021-07-22;2021-07-28;Si;;;1790.1007;955.7557;677;24642.1210;14528;2927;5.8228;113;5;73;491;186;486;181;9465;1990;234;166
CATALUNYA;GLOBAL;2021-07-22;2021-07-28;No;762.143;0.796947;956.3277;390.4053;30224;3166.2308;142635;102485;15.1413;1873;288;151;10261;19963;11419;20098;115085;93068;172011;205213
CATALUNYA;GLOBAL;2021-07-21;2021-07-27;No;820.878;0.814252;1008.1381;420.7733;32575;3183.9143;139976;106513;16.1627;1890;297;138;10981;21594;12267;21804;113819;96981;154410;219527
CATALUNYA;GLOBAL;2021-07-21;2021-07-27;--;;;0.0000;0.0000;763;0.0000;350;97;17.6923;212;26;1;87;676;40;29;307;83;1587;1393
CATALUNYA;GLOBAL;2021-07-21;2021-07-27;Si;;;1753.3952;988.2259;700;23824.7169;13968;2908;6.0998;106;3;64;504;196;501;187;9234;2045;241;173
CATALUNYA;GLOBAL;2021-07-20;2021-07-26;--;;;0.0000;0.0000;801;0.0000;354;96;20.6549;199;28;0;100;701;47;35;311;86;1667;1304
CATALUNYA;GLOBAL;2021-07-20;2021-07-26;Si;;;1701.1604;991.0494;702;22864.7259;13064;3132;6.3165;113;3;58;527;175;520;163;8596;2217;252;184
CATALUNYA;GLOBAL;2021-07-20;2021-07-26;No;876.939;0.830438;1055.9958;449.6817;34813;3193.4342;136650;110576;17.0753;1955;316;126;11838;22975;13159;23226;112178;100907;146694;232065
CATALUNYA;GLOBAL;2021-07-19;2021-07-25;--;;;0.0000;0.0000;849;0.0000;345;94;19.9482;192;30;1;102;747;41;36;301;85;1713;1194
CATALUNYA;GLOBAL;2021-07-19;2021-07-25;Si;;;1607.9848;978.3437;693;20324.9851;11351;3046;6.9830;105;3;47;517;176;503;171;7512;2140;235;193
CATALUNYA;GLOBAL;2021-07-19;2021-07-25;No;935.659;0.848275;1103.0139;484.7386;37527;3245.0249;137439;113781;17.9711;1943;300;134;12426;25101;13713;25329;113186;104063;141023;261610
CATALUNYA;GLOBAL;2021-07-18;2021-07-24;No;974.409;0.866908;1124.0042;499.8258;38695;3259.4404;138017;114319;18.4183;1927;280;114;12677;26018;14059;26209;113927;104703;141241;262936
CATALUNYA;GLOBAL;2021-07-18;2021-07-24;--;;;0.0000;0.0000;861;0.0000;342;91;18.7990;202;30;1;100;761;38;34;302;81;1777;1195
CATALUNYA;GLOBAL;2021-07-18;2021-07-24;Si;;;1586.8085;989.6377;701;19535.8161;10932;2906;7.2956;105;3;41;517;184;502;177;7270;2037;237;192
CATALUNYA;GLOBAL;2021-07-17;2021-07-23;--;;;0.0000;0.0000;921;0.0000;345;87;20.4724;210;30;1;110;811;45;33;304;77;1897;1184
CATALUNYA;GLOBAL;2021-07-17;2021-07-23;Si;;;1541.6325;996.6965;706;18564.5311;10360;2790;7.6932;99;2;31;512;194;502;186;6973;1970;239;194
CATALUNYA;GLOBAL;2021-07-17;2021-07-23;No;1027.1;0.89722;1144.7619;517.7417;40082;3272.7449;138782;114584;18.9281;1928;282;91;13047;27035;14401;27246;114933;105094;139404;272957
CATALUNYA;GLOBAL;2021-07-16;2021-07-22;No;1096.33;0.93184;1176.5249;541.2895;41905;3222.3813;135017;114450;20.0240;1916;284;93;13327;28578;14728;28896;112624;105235;139280;276036
CATALUNYA;GLOBAL;2021-07-16;2021-07-22;--;;;0.0000;0.0000;1002;0.0000;272;87;29.0735;204;32;1;141;861;60;31;235;78;1981;939
CATALUNYA;GLOBAL;2021-07-16;2021-07-22;Si;;;1382.1046;906.3444;642;17690.6570;9991;2540;7.1756;97;2;23;447;195;425;186;6717;1798;201;153
CATALUNYA;GLOBAL;2021-07-15;2021-07-21;--;;;0.0000;0.0000;1119;0.0000;320;95;33.5135;204;28;1;188;931;91;33;283;87;2015;708
CATALUNYA;GLOBAL;2021-07-15;2021-07-21;Si;;;1177.4006;834.3450;591;16120.7894;9066;2353;7.3332;92;2;18;367;224;365;213;6204;1678;191;146
CATALUNYA;GLOBAL;2021-07-15;2021-07-21;No;1157.52;0.956411;1210.2772;565.9224;43812;3195.9271;131505;115914;20.9407;1899;276;86;13724;30088;15151;30384;110761;106686;161868;271379
CATALUNYA;GLOBAL;2021-07-14;2021-07-20;--;;;0.0000;0.0000;1203;0.0000;345;109;36.3415;211;29;1;220;983;111;38;308;102;2132;649
CATALUNYA;GLOBAL;2021-07-14;2021-07-20;Si;;;1034.8137;765.1692;542;14447.8640;8146;2088;7.6226;93;2;14;348;194;351;187;5588;1470;224;147
CATALUNYA;GLOBAL;2021-07-14;2021-07-20;No;1202.2;0.967804;1242.1953;587.3647;45472;3185.9423;129779;116867;21.6783;1849;262;78;14155;31317;15629;31614;110115;107813;178605;279477
CATALUNYA;GLOBAL;2021-07-13;2021-07-19;No;1232.42;0.977011;1261.4159;606.3140;46939;3231.0099;132923;117212;21.9550;1745;220;75;14434;32505;15876;32730;113052;108337;168713;302811
CATALUNYA;GLOBAL;2021-07-13;2021-07-19;--;;;0.0000;0.0000;1318;0.0000;361;107;36.5566;212;24;1;239;1079;123;32;324;100;2146;625
CATALUNYA;GLOBAL;2021-07-13;2021-07-19;Si;;;921.8736;710.1109;503;12973.9955;7538;1652;7.7834;78;2;10;318;185;313;180;5160;1174;235;162
CATALUNYA;GLOBAL;2021-07-12;2021-07-18;--;;;0.0000;0.0000;1438;0.0000;387;107;39.5506;204;26;0;277;1161;144;32;344;101;2204;592
CATALUNYA;GLOBAL;2021-07-12;2021-07-18;Si;;;786.3455;629.6411;446;12098.7096;7155;1415;7.5788;68;2;9;276;170;286;166;4943;1021;250;171
CATALUNYA;GLOBAL;2021-07-12;2021-07-18;No;1238.49;0.989048;1252.2060;618.2752;47865;3247.4533;134830;116578;22.1334;1715;226;58;14805;33060;16312;33073;115163;107961;182433;312360
CATALUNYA;GLOBAL;2021-07-11;2021-07-17;No;1259.48;1.01295;1243.3708;624.1783;48322;3261.4296;135224;117266;22.1234;1668;224;55;15015;33307;16412;33198;115643;108599;198430;318066
CATALUNYA;GLOBAL;2021-07-11;2021-07-17;--;;;0.0000;0.0000;1467;0.0000;381;102;40.2299;192;21;0;283;1184;144;31;338;97;2177;590
CATALUNYA;GLOBAL;2021-07-11;2021-07-17;Si;;;748.2282;597.1708;423;12018.2398;7159;1354;7.2718;59;2;5;268;155;276;155;4939;988;247;172
CATALUNYA;GLOBAL;2021-07-10;2021-07-16;--;;;0.0000;0.0000;1490;0.0000;387;107;40.1806;182;17;0;283;1207;144;34;343;100;2099;620
CATALUNYA;GLOBAL;2021-07-10;2021-07-16;Si;;;690.3464;544.9360;386;11490.2447;6771;1368;6.9656;51;2;3;252;134;259;134;4651;991;247;184
CATALUNYA;GLOBAL;2021-07-10;2021-07-16;No;1318.05;1.06853;1233.5150;627.0201;48542;3303.4875;137929;117817;21.8906;1573;214;52;15199;33343;16667;33121;118278;109162;212058;343048
CATALUNYA;GLOBAL;2021-07-09;2021-07-15;--;;;0.0000;0.0000;1552;0.0000;398;105;39.5143;169;14;0;289;1263;146;33;355;98;2135;672
CATALUNYA;GLOBAL;2021-07-09;2021-07-15;Si;;;598.5826;475.7602;337;9959.9062;5677;1378;6.9683;46;3;4;212;125;220;125;3995;956;241;191
CATALUNYA;GLOBAL;2021-07-09;2021-07-15;No;1414.86;1.1624;1217.1879;635.2354;49178;3416.4214;147428;117061;21.3590;1453;202;35;16280;32898;17874;32581;127637;108587;221357;366150
CATALUNYA;GLOBAL;2021-07-08;2021-07-14;No;1478.24;1.23605;1195.9393;644.3548;49884;3495.6289;155209;115412;21.0905;1358;194;34;17343;32541;19038;32128;135386;107216;219182;398409
CATALUNYA;GLOBAL;2021-07-08;2021-07-14;--;;;0.0000;0.0000;1546;0.0000;408;100;38.3442;157;16;0;282;1264;140;36;365;94;2109;761
CATALUNYA;GLOBAL;2021-07-08;2021-07-14;Si;;;433.4076;343.0555;243;9019.6798;5030;1359;5.5029;45;3;3;150;93;153;91;3511;923;240;218
CATALUNYA;GLOBAL;2021-07-07;2021-07-13;--;;;0.0000;0.0000;1612;0.0000;445;89;37.0902;127;13;0;321;1291;148;33;404;84;2149;794
CATALUNYA;GLOBAL;2021-07-07;2021-07-13;Si;;;340.2320;269.6445;191;7956.6309;4318;1318;4.7717;37;3;3;110;81;107;79;3010;888;198;245
CATALUNYA;GLOBAL;2021-07-07;2021-07-13;No;1509.2;1.29121;1168.8264;654.8305;50695;3549.1314;161389;113374;20.9414;1223;177;28;18300;32395;19953;31788;141767;105308;217092;426492
CATALUNYA;GLOBAL;2021-07-06;2021-07-12;No;1496.15;1.3354;1120.3745;655.1018;50716;3537.3252;163493;110356;20.7588;1109;163;22;19021;31695;20425;30892;144631;102575;237274;445280
CATALUNYA;GLOBAL;2021-07-06;2021-07-12;--;;;0.0000;0.0000;1657;0.0000;478;95;36.7424;114;14;0;351;1306;158;36;441;87;2241;786
CATALUNYA;GLOBAL;2021-07-06;2021-07-12;Si;;;266.8210;211.7627;150;7245.1082;3756;1376;4.1760;36;4;4;81;69;82;67;2643;925;198;235
CATALUNYA;GLOBAL;2021-07-05;2021-07-11;--;;;0.0000;0.0000;1605;0.0000;481;91;35.3271;109;9;0;350;1255;157;32;451;84;2290;820
CATALUNYA;GLOBAL;2021-07-05;2021-07-11;Si;;;200.4687;156.7044;111;6534.9973;3352;1277;3.4439;36;4;3;57;54;58;51;2332;833;196;240
CATALUNYA;GLOBAL;2021-07-05;2021-07-11;No;1438.45;1.37442;1046.5922;633.9307;49077;3487.4911;164721;105270;20.0830;969;149;19;19296;29781;20251;28840;146472;97969;241936;458062
CATALUNYA;GLOBAL;2021-07-04;2021-07-10;No;1449.29;1.43095;1012.8141;619.1924;47936;3481.2005;165850;103654;19.7189;880;128;19;19110;28826;20118;28010;147577;96494;245138;459221
CATALUNYA;GLOBAL;2021-07-04;2021-07-10;--;;;0.0000;0.0000;1607;0.0000;499;96;33.8739;100;9;0;349;1258;154;34;466;89;2250;876
CATALUNYA;GLOBAL;2021-07-04;2021-07-10;Si;;;191.9981;151.0574;107;6376.8811;3331;1186;3.3387;41;5;3;53;54;54;49;2316;769;197;247
CATALUNYA;GLOBAL;2021-07-03;2021-07-09;No;1529.09;1.58022;967.6431;606.4949;46953;3488.0724;168575;101461;19.2863;809;114;18;19084;27869;20086;27106;150209;94483;249751;451818
CATALUNYA;GLOBAL;2021-07-03;2021-07-09;--;;;0.0000;0.0000;1613;0.0000;523;94;31.2500;91;11;0;348;1265;149;31;488;88;2269;895
CATALUNYA;GLOBAL;2021-07-03;2021-07-09;Si;;;182.1159;145.4103;103;6245.5882;3359;1065;3.2684;45;5;3;52;51;53;46;2342;687;205;240
CATALUNYA;GLOBAL;2021-07-02;2021-07-08;--;;;0.0000;0.0000;1584;0.0000;496;97;30.1989;74;11;0;331;1253;136;31;464;89;2405;1105
CATALUNYA;GLOBAL;2021-07-02;2021-07-08;Si;;;152.4691;122.8223;87;5281.3620;2847;894;3.1202;38;4;2;43;44;42;40;2026;602;244;273
CATALUNYA;GLOBAL;2021-07-02;2021-07-08;No;1747.35;1.96781;887.9706;581.9525;45053;3379.2461;163826;97785;18.8955;722;92;17;18496;26557;19176;25684;146354;91057;260741;461528
CATALUNYA;GLOBAL;2021-07-01;2021-07-07;No;1927.4;2.44048;789.7622;551.5844;42702;3235.6859;156218;94279;18.4924;631;79;13;17475;25227;17858;24209;139709;87774;258351;466535
CATALUNYA;GLOBAL;2021-07-01;2021-07-07;--;;;0.0000;0.0000;1574;0.0000;466;94;28.1905;61;10;0;324;1250;122;26;438;87;2560;1186
CATALUNYA;GLOBAL;2021-07-01;2021-07-07;Si;;;117.1753;90.3520;64;4325.6063;2212;852;3.0065;30;3;3;34;30;36;29;1597;565;249;286
CATALUNYA;GLOBAL;2021-06-30;2021-07-06;--;;;0.0000;0.0000;1483;0.0000;415;97;26.5263;57;10;0;277;1206;99;27;388;87;2435;1323
CATALUNYA;GLOBAL;2021-06-30;2021-07-06;Si;;;103.0578;70.5875;50;3961.3744;2084;722;2.4963;26;3;3;27;23;29;22;1558;485;247;270
CATALUNYA;GLOBAL;2021-06-30;2021-07-06;No;2002.53;2.90394;689.5904;513.9958;39792;3054.9116;146664;89838;18.0710;572;71;14;16300;23492;16498;22344;131196;83745;285613;443049
CATALUNYA;GLOBAL;2021-06-29;2021-07-05;No;1949.17;3.27593;594.9987;465.2726;36020;2866.0382;138272;83608;17.3803;508;69;13;14916;21104;15115;19935;123761;77904;300686;422349
CATALUNYA;GLOBAL;2021-06-29;2021-07-05;--;;;0.0000;0.0000;1345;0.0000;374;88;22.1963;47;9;0;231;1114;74;21;349;79;2477;1687
CATALUNYA;GLOBAL;2021-06-29;2021-07-05;Si;;;100.2343;55.0583;39;3496.9082;1975;502;2.2577;22;2;2;22;17;24;17;1499;317;249;282
CATALUNYA;GLOBAL;2021-06-28;2021-07-04;No;1728.18;3.42218;504.9926;412.6614;31947;2694.8742;130429;78200;16.4820;473;65;12;13373;18574;13744;17534;116946;72825;311425;412605
CATALUNYA;GLOBAL;2021-06-28;2021-07-04;--;;;0.0000;0.0000;1227;0.0000;339;87;18.1586;38;9;0;191;1036;51;20;313;78;2424;1830
CATALUNYA;GLOBAL;2021-06-28;2021-07-04;Si;;;84.7050;43.7642;31;3324.6745;2005;350;1.9009;17;2;2;20;11;22;11;1509;227;251;288
CATALUNYA;GLOBAL;2021-06-27;2021-07-03;--;;;0.0000;0.0000;1150;0.0000;322;82;18.5984;38;8;0;182;968;51;18;298;73;2434;1803
CATALUNYA;GLOBAL;2021-06-27;2021-07-03;Si;;;77.6463;40.9407;29;3306.3218;2003;339;1.7909;12;0;5;20;9;22;9;1512;219;254;287
